SequenceId,GermlineDist,TargetDist
lcl_3519129-1,8.450704225,86.5248227
lcl_351500-1,14.96598639,89.05109489
lcl_3507508-1,4.255319149,88.02816901
lcl_3537437-1,2.127659574,88.73239437
lcl_3524182-1,6.993006993,86.01398601
lcl_3506108-1,13.28671329,84.28571429
lcl_351780-1,6.993006993,86.11111111
lcl_3514889-1,5.633802817,87.23404255
lcl_3538625-1,14.28571429,84.61538462
lcl_3531475-1,10.56338028,86.5248227
lcl_3506964-1,11.11111111,90.51094891
lcl_3516360-1,9.090909091,84.13793103
lcl_3541266-1,11.03448276,84.24657534
lcl_3519501-1,2.836879433,90.57971014
lcl_3514788-1,9.090909091,88.57142857
lcl_3540251-1,7.042253521,90
lcl_3522638-1,6.338028169,88.02816901
lcl_350658-1,5.633802817,90.14084507
lcl_3537435-1,13.98601399,85
lcl_3526110-1,11.11111111,89.7810219
lcl_3511293-1,7.638888889,84.72222222
lcl_3534779-1,10.41666667,89.28571429
lcl_3524312-1,14.28571429,84.61538462
lcl_352093-1,6.944444444,89.36170213
lcl_3510860-1,5.673758865,88.73239437
lcl_3514229-1,11.11111111,89.7810219
lcl_3505425-1,6.293706294,88.65248227
lcl_3516995-1,11.18881119,87.14285714
lcl_3530409-1,7.638888889,86.11111111
lcl_3508070-1,8.510638298,85.81560284
lcl_3535631-1,3.546099291,85.51724138
lcl_3524383-1,6.206896552,87.5
lcl_3523116-1,9.090909091,86.01398601
lcl_3519385-1,8.450704225,87.94326241
lcl_3531335-1,11.11111111,90.51094891
lcl_3532503-1,10.41666667,89.28571429
lcl_3529596-1,9.154929577,85.81560284
lcl_3508412-1,13.79310345,88.32116788
lcl_3510809-1,7.042253521,86.20689655
lcl_3537946-1,10.34482759,85.21126761
lcl_3537180-1,13.79310345,88.32116788
lcl_3535228-1,11.72413793,88.65248227
lcl_3519471-1,7.692307692,86.80555556
lcl_3519484-1,4.225352113,88.11188811
lcl_3536334-1,11.80555556,89.05109489
lcl_3523780-1,2.836879433,90.78014184
lcl_3532496-1,7.042253521,87.94326241
lcl_3506078-1,5.594405594,86.20689655
lcl_3510628-1,9.154929577,86.33093525
lcl_3520035-1,8.450704225,89.36170213
lcl_3536122-1,9.722222222,87.85714286
lcl_3508430-1,13.79310345,88.32116788
lcl_3537971-1,9.154929577,85.81560284
lcl_3535666-1,10.34482759,89.28571429
lcl_3520761-1,1.418439716,88.73239437
lcl_3529009-1,5.633802817,90
lcl_3535219-1,13.69863014,89.7810219
lcl_3524905-1,13.10344828,89.05109489
lcl_351560-1,6.382978723,90.71428571
lcl_3513677-1,9.154929577,88.73239437
lcl_3505235-1,11.80555556,85.31468531
lcl_3507775-1,11.34751773,84.28571429
lcl_3514589-1,16.77852349,82.51748252
lcl_3524668-1,4.225352113,89.36170213
lcl_3515075-1,8.333333333,90.64748201
lcl_3529851-1,10.48951049,85.41666667
lcl_3528251-1,11.80555556,89.05109489
lcl_3523697-1,11.11111111,90.51094891
lcl_3517701-1,13.01369863,90.51094891
lcl_3534753-1,4.929577465,86.80555556
lcl_353220-1,8.391608392,90.07092199
lcl_3524699-1,4.225352113,88.11188811
lcl_3537083-1,13.79310345,88.32116788
lcl_3540611-1,4.929577465,90.14084507
lcl_3525794-1,5.633802817,88.88888889
lcl_3525723-1,6.993006993,86.30136986
lcl_3530939-1,1.418439716,90.07092199
lcl_354123-1,12.67605634,81.81818182
lcl_3528703-1,4.255319149,88.73239437
lcl_3514667-1,11.72413793,87.94326241
lcl_3523069-1,15.75342466,87.59124088
lcl_3510853-1,6.338028169,88.65248227
lcl_3524232-1,10.56338028,88.57142857
lcl_353504-1,12.5,88.32116788
lcl_3536949-1,2.797202797,88.81118881
lcl_3521302-1,3.521126761,88.19444444
lcl_3505720-1,2.836879433,89.43661972
lcl_3526896-1,9.589041096,86.89655172
lcl_3523310-1,10.34482759,82.87671233
lcl_3519481-1,15.17241379,86.42857143
lcl_3506727-1,11.26760563,83.21678322
lcl_3522045-1,11.88811189,86.42857143
lcl_351855-1,11.11111111,90
lcl_353647-1,4.964539007,86.01398601
lcl_3507916-1,7.042253521,88.02816901
lcl_3517301-1,8.275862069,88.02816901
lcl_3529477-1,15.75342466,87.59124088
lcl_3530968-1,10.63829787,87.14285714
lcl_3513752-1,4.964539007,90.71428571
lcl_3509700-1,6.293706294,89.43661972
lcl_3531087-1,10.63829787,88.48920863
lcl_3515430-1,7.638888889,88.65248227
lcl_3525172-1,18.05555556,84.39716312
lcl_3510777-1,14.96598639,83.91608392
lcl_3521594-1,11.26760563,84.17266187
lcl_351300-1,11.97183099,85.81560284
lcl_3538416-1,3.521126761,89.43661972
lcl_3538890-1,9.219858156,86.61971831
lcl_3541276-1,18.79194631,77.33333333
lcl_351513-1,6.993006993,86.11111111
lcl_3516720-1,14.38356164,89.05109489
lcl_3512742-1,15.06849315,85.10638298
lcl_351809-1,15.75342466,82.75862069
lcl_3535202-1,4.255319149,89.85507246
lcl_3529616-1,11.11111111,87.5
lcl_3518545-1,9.154929577,87.14285714
lcl_3535656-1,6.944444444,86.98630137
lcl_3517367-1,7.042253521,90
lcl_3528303-1,10.56338028,88.48920863
lcl_3532877-1,13.10344828,83.33333333
lcl_350570-1,5.594405594,89.43661972
lcl_3531542-1,4.964539007,89.20863309
lcl_354016-1,11.11111111,90
lcl_3536818-1,4.964539007,86.01398601
lcl_3514312-1,6.338028169,84.82758621
lcl_3507619-1,6.338028169,86.20689655
lcl_3523930-1,17.24137931,79.05405405
lcl_3507929-1,14.86486486,83.91608392
lcl_3511493-1,5.633802817,90.84507042
lcl_3542593-1,9.090909091,85.61643836
lcl_3574266-1,11.11111111,90.51094891
lcl_3548488-1,17.00680272,77.33333333
lcl_3543431-1,7.80141844,89.43661972
lcl_356237-1,5.673758865,89.92805755
lcl_3570342-1,7.042253521,85.51724138
lcl_3571937-1,16.1971831,82.85714286
lcl_3566191-1,7.638888889,88.73239437
lcl_3565583-1,7.092198582,89.20863309
lcl_3543330-1,2.836879433,90.14084507
lcl_3556796-1,4.255319149,86.89655172
lcl_357563-1,13.79310345,88.32116788
lcl_3564323-1,15.75342466,87.59124088
lcl_3553015-1,13.79310345,89.05109489
lcl_3541435-1,9.027777778,88.65248227
lcl_3543235-1,13.79310345,89.05109489
lcl_3564676-1,5.633802817,90
lcl_3552801-1,11.80555556,89.05109489
lcl_3563111-1,4.255319149,92.75362319
lcl_3548999-1,2.836879433,88.57142857
lcl_3556314-1,6.338028169,84.82758621
lcl_3557341-1,14.48275862,87.59124088
lcl_3577278-1,13.79310345,82.87671233
lcl_3571647-1,11.11111111,89.7810219
lcl_3546863-1,9.154929577,84.13793103
lcl_35650-5,13.69863014,89.7810219
lcl_3577018-1,4.225352113,88.11188811
lcl_3564010-1,2.816901408,88.88888889
lcl_3545258-1,9.154929577,88.11188811
lcl_3546171-1,6.382978723,88.02816901
lcl_3544663-1,5.673758865,89.28571429
lcl_3544597-1,11.72413793,88.65248227
lcl_3553207-1,7.092198582,88.81118881
lcl_356037-1,7.692307692,86.89655172
lcl_3556616-1,8.391608392,84.82758621
lcl_3549550-1,9.154929577,85.81560284
lcl_3541704-1,12.05673759,80.98591549
lcl_3560242-1,13.79310345,87.76978417
lcl_3547241-1,15.06849315,85.10638298
lcl_3574712-1,6.382978723,89.28571429
lcl_3553377-1,13.79310345,88.32116788
lcl_3551982-1,11.88811189,80.27210884
lcl_3548553-1,4.195804196,85.71428571
lcl_3549659-1,9.929078014,84.39716312
lcl_3572556-1,5.673758865,90
lcl_3561108-1,8.450704225,84.50704225
lcl_356282-1,13.01369863,83.8028169
lcl_356211-1,13.01369863,83.8028169
lcl_3557442-1,4.285714286,89.28571429
lcl_3541990-1,6.944444444,90.64748201
lcl_3558536-1,7.692307692,84.72222222
lcl_3543531-1,9.154929577,87.41258741
lcl_3576158-1,8.450704225,79.86577181
lcl_3542203-1,15.06849315,85.10638298
lcl_356945-1,2.127659574,89.43661972
lcl_3570825-1,13.79310345,87.59124088
lcl_354551-1,6.993006993,89.28571429
lcl_3572328-1,11.11111111,90.51094891
lcl_3568280-1,5.673758865,88.48920863
lcl_3551822-1,2.127659574,88.11188811
lcl_3558660-1,7.092198582,86.61971831
lcl_3576922-1,11.80555556,89.7810219
lcl_3561895-1,3.546099291,86.80555556
lcl_3541564-1,11.88811189,79.19463087
lcl_3546699-1,10.48951049,80.40540541
lcl_3571632-1,4.225352113,91.4893617
lcl_3562684-1,2.127659574,87.5
lcl_3549292-1,15.75342466,84.39716312
lcl_3571215-1,18.36734694,85
lcl_3556276-1,11.11111111,90
lcl_3560327-1,10.41666667,89.28571429
lcl_3565185-1,14.38356164,89.05109489
lcl_3563336-1,11.88811189,85.71428571
lcl_3551580-1,11.80555556,97.82608696
lcl_356108-1,7.692307692,84.72222222
lcl_3560676-1,12.5,88.48920863
lcl_3547353-1,5.673758865,89.28571429
lcl_3566367-1,10.41666667,89.28571429
lcl_3576332-1,1.418439716,89.43661972
lcl_3546821-1,10.34482759,86.11111111
lcl_3564002-1,10.07194245,85.21126761
lcl_3562702-1,6.382978723,89.05109489
lcl_3567127-1,4.929577465,88.11188811
lcl_3552732-1,7.042253521,87.41258741
lcl_355314-1,11.80555556,89.7810219
lcl_3573892-1,7.042253521,89.43661972
lcl_3549281-1,4.225352113,88.19444444
lcl_3561437-1,13.79310345,88.32116788
lcl_3556712-1,11.80555556,87.85714286
lcl_3559721-1,10.41666667,89.28571429
lcl_3560564-1,12.58741259,83.91608392
lcl_3559709-1,9.655172414,90
lcl_356689-1,4.964539007,88.11188811
lcl_3553206-1,12.58741259,81.94444444
lcl_3545177-1,14.08450704,84.89208633
lcl_3563755-1,11.80555556,89.7810219
lcl_3568444-1,11.64383562,90.07092199
lcl_3541613-1,6.896551724,87.5862069
lcl_3549973-1,4.255319149,92.02898551
lcl_355616-1,13.79310345,88.32116788
lcl_3575344-1,9.929078014,87.68115942
lcl_3563055-1,8.391608392,84.82758621
lcl_3575390-1,12.5,88.32116788
lcl_3560033-1,11.18881119,85.91549296
lcl_3576113-1,3.546099291,91.36690647
lcl_3569565-1,15.06849315,85.10638298
lcl_3556392-1,9.219858156,86.01398601
lcl_3544484-1,7.586206897,88.02816901
lcl_356743-1,6.25,86.89655172
lcl_3555790-1,2.127659574,89.43661972
lcl_356373-1,12.5,86.5248227
lcl_3568718-1,10.56338028,83.21678322
lcl_3548195-1,7.80141844,84.3537415
lcl_3547537-1,8.510638298,88.57142857
lcl_3564034-1,9.090909091,87.76978417
lcl_3557228-1,4.964539007,88.57142857
lcl_3577139-1,6.382978723,89.36170213
lcl_3576894-1,9.219858156,87.85714286
lcl_3563373-1,8.391608392,86.80555556
lcl_3543994-1,11.88811189,84.61538462
lcl_3551577-1,14.96598639,83.91608392
lcl_3575633-1,16.43835616,79.72972973
lcl_3570471-1,7.092198582,88.02816901
lcl_3553853-1,11.18881119,87.14285714
lcl_3552118-1,13.79310345,88.32116788
lcl_3573349-1,16.77852349,82.51748252
lcl_3553194-1,9.154929577,87.41258741
lcl_3556280-1,13.28671329,84.50704225
lcl_356117-1,2.836879433,88.65248227
lcl_3562002-1,6.338028169,89.28571429
lcl_3559895-1,14.28571429,84.61538462
lcl_3572200-1,14.09395973,84.13793103
lcl_3554670-1,20,79.02097902
lcl_3571170-1,3.546099291,87.23404255
lcl_3552213-1,8.450704225,84.82758621
lcl_3552974-1,7.692307692,87.5
lcl_3564014-1,8.450704225,86.01398601
lcl_356261-1,9.79020979,85.71428571
lcl_3549953-1,4.255319149,88.02816901
lcl_3550897-1,13.69863014,89.7810219
lcl_3546932-1,13.79310345,88.32116788
lcl_354364-1,9.85915493,85.61151079
lcl_3574662-1,2.112676056,90.20979021
lcl_3576076-1,9.85915493,82.19178082
lcl_355880-1,4.195804196,90.84507042
lcl_3570781-1,11.11111111,90.51094891
lcl_3560372-1,13.79310345,88.32116788
lcl_3557971-1,7.746478873,87.41258741
lcl_3574734-1,8.450704225,84.82758621
lcl_3570643-1,9.090909091,83.44827586
lcl_3574799-1,9.219858156,88.57142857
lcl_3545062-1,11.11111111,89.7810219
lcl_3567969-1,8.391608392,84.82758621
lcl_3558002-1,11.18881119,85.71428571
lcl_3571367-1,9.79020979,87.32394366
lcl_3575384-1,8.391608392,88.73239437
lcl_3568780-1,11.72413793,86.61971831
lcl_3542230-1,11.11111111,90.51094891
lcl_3562400-1,7.638888889,91.24087591
lcl_3562004-1,19.04761905,75.33333333
lcl_3563093-1,7.80141844,87.14285714
lcl_3541899-1,6.338028169,86.61971831
lcl_3574975-1,2.816901408,88.02816901
lcl_3550452-1,9.219858156,85.81560284
lcl_3565612-1,4.225352113,87.5
lcl_3561990-1,4.964539007,90.71428571
lcl_3564375-1,6.293706294,84.24657534
lcl_3556184-1,18.36734694,79.72027972
lcl_3564799-1,10.34482759,89.36170213
lcl_356238-1,8.510638298,84.61538462
lcl_3561950-1,20.80536913,75.67567568
lcl_3568872-1,9.655172414,90
lcl_3546124-1,19.59459459,75.33333333
lcl_3555306-1,5.633802817,90.14084507
lcl_3551659-1,9.090909091,81.08108108
lcl_356894-1,5.633802817,84.13793103
lcl_3556808-1,12.67605634,80.1369863
lcl_3548494-1,12.83783784,88.27586207
lcl_3573432-1,13.01369863,83.8028169
lcl_3557389-1,12.58741259,85
lcl_355000-1,13.19444444,86.71328671
lcl_3571950-1,14.38356164,89.05109489
lcl_3559994-1,11.26760563,86.71328671
lcl_3565855-1,4.255319149,90.71428571
lcl_3562323-1,2.112676056,90.07092199
lcl_3576399-1,11.64383562,90.07092199
lcl_3573863-1,13.69863014,89.7810219
lcl_3561421-1,9.090909091,85.91549296
lcl_3567500-1,7.692307692,89.43661972
lcl_3563345-1,13.69863014,86.11111111
lcl_3568630-1,18.49315068,84.28571429
lcl_3563109-1,13.79310345,88.32116788
lcl_3567648-1,6.382978723,87.94326241
lcl_357591-1,1.418439716,89.28571429
lcl_3557936-1,7.692307692,85.51724138
lcl_3566200-1,4.964539007,85.91549296
lcl_3573908-1,10.41666667,86.61971831
lcl_3571685-1,7.092198582,89.92805755
lcl_3559713-1,10.63829787,81.81818182
lcl_3544845-1,9.090909091,84.13793103
lcl_3561751-1,7.692307692,85.51724138
lcl_3543138-1,10.48951049,90
lcl_355809-1,12.58741259,82.06896552
lcl_357372-1,13.69863014,89.7810219
lcl_3560759-1,12.32876712,82.63888889
lcl_3561136-1,9.154929577,87.94326241
lcl_3542029-1,5.673758865,84.02777778
lcl_3563344-1,9.85915493,89.13043478
lcl_3545116-1,13.69863014,89.7810219
lcl_3572168-1,6.338028169,89.28571429
lcl_3547832-1,11.72413793,84.50704225
lcl_3569910-1,6.382978723,92.08633094
lcl_3556355-1,15.49295775,84.89208633
lcl_3568701-1,5,87.94326241
lcl_3551069-1,11.56462585,85.51724138
lcl_3565401-1,15.06849315,85.10638298
lcl_3562047-1,9.154929577,87.94326241
lcl_3544428-1,12.58741259,85
lcl_3572069-1,8.333333333,91.97080292
lcl_3574756-1,9.090909091,86.01398601
lcl_3549556-1,11.88811189,80.95238095
lcl_3559152-1,10.48951049,80.40540541
lcl_3550386-1,4.929577465,85.51724138
lcl_3551023-1,9.090909091,86.61971831
lcl_3557697-1,14.38356164,89.05109489
lcl_3543216-1,10.56338028,84.50704225
lcl_3571658-1,8.965517241,85.61643836
lcl_354355-1,9.929078014,85.21126761
lcl_3573997-1,11.11111111,90.51094891
lcl_3572478-1,6.382978723,87.14285714
lcl_3573171-1,10.34482759,85.21126761
lcl_3549108-1,9.79020979,89.43661972
lcl_3559672-1,4.964539007,84.82758621
lcl_3548820-1,11.26760563,87.05035971
lcl_3571441-1,9.85915493,85.10638298
lcl_3549065-1,13.69863014,89.7810219
lcl_3545924-1,13.79310345,88.32116788
lcl_3574660-1,12.67605634,87.76978417
lcl_3548009-1,16.1971831,83.33333333
lcl_3554880-1,7.80141844,89.28571429
lcl_3557727-1,5.673758865,88.48920863
lcl_3548469-1,13.01369863,81.08108108
lcl_3551509-1,11.26760563,84.17266187
lcl_3556374-1,9.090909091,89.36170213
lcl_3564851-1,14.38356164,89.05109489
lcl_357728-1,7.092198582,89.20863309
lcl_3549535-1,7.80141844,89.20863309
lcl_3558523-1,3.521126761,88.65248227
lcl_3569554-1,15.06849315,85.10638298
lcl_3573059-1,8.510638298,87.23404255
lcl_356051-1,11.11111111,90.51094891
lcl_3541504-1,13.69863014,83.8028169
lcl_3566878-1,2.836879433,86.80555556
lcl_3547988-1,13.79310345,85.10638298
lcl_355221-1,9.219858156,87.14285714
lcl_3559841-1,10.56338028,86.5248227
lcl_3563066-1,10.41666667,88.73239437
lcl_3575139-1,13.10344828,89.05109489
lcl_3571155-1,7.042253521,87.5
lcl_3569894-1,11.11111111,89.7810219
lcl_354820-1,12.5,88.32116788
lcl_3546820-1,11.11111111,89.92805755
lcl_3559779-1,9.655172414,87.5862069
lcl_3561723-1,10.56338028,85.10638298
lcl_3549539-1,11.80555556,89.05109489
lcl_3548741-1,10.41666667,89.28571429
lcl_3569634-1,11.11111111,89.7810219
lcl_3577401-1,8.510638298,87.94326241
lcl_3567537-1,5.714285714,87.23404255
lcl_3551524-1,13.28671329,84.28571429
lcl_354374-1,11.11111111,90.51094891
lcl_3561578-1,11.72413793,87.14285714
lcl_3567331-1,3.546099291,90.20979021
lcl_3541703-1,11.26760563,84.17266187
lcl_3564134-1,7.692307692,85.51724138
lcl_3573368-1,10.41666667,89.28571429
lcl_3557017-1,6.338028169,89.92805755
lcl_3573518-1,1.408450704,90.14084507
lcl_3574346-1,5.673758865,88.02816901
lcl_3570779-1,4.225352113,88.11188811
lcl_3545564-1,15.06849315,85.10638298
lcl_3545511-1,11.03448276,86.5248227
lcl_3560013-1,9.154929577,85.41666667
lcl_3559279-1,11.80555556,89.05109489
lcl_3556546-1,12.5,88.32116788
lcl_3552138-1,9.219858156,83.21678322
lcl_3564662-1,5.673758865,88.11188811
lcl_3562616-1,11.80555556,89.05109489
lcl_3566780-1,13.79310345,88.32116788
lcl_3561238-1,13.69863014,89.7810219
lcl_3552815-1,11.11111111,99.27536232
lcl_3564683-1,8.450704225,83.09859155
lcl_3551826-1,10.48951049,80.40540541
lcl_3551074-1,5.633802817,88.81118881
lcl_354764-1,4.225352113,90.14084507
lcl_3563675-1,15.49295775,81.25
lcl_3543068-1,13.01369863,83.8028169
lcl_3548188-1,7.692307692,84.72222222
lcl_3570090-1,8.965517241,86.39455782
lcl_3565197-1,2.836879433,90.07092199
lcl_3576909-1,10.56338028,84.13793103
lcl_3568038-1,10.34482759,86.5248227
lcl_3543448-1,12.4137931,83.8028169
lcl_3564886-1,18.05555556,83.68794326
lcl_3567202-1,15.06849315,85.10638298
lcl_3548306-1,19.33333333,79.72027972
lcl_3568782-1,11.97183099,87.85714286
lcl_3573020-1,12.5,85.41666667
lcl_3564532-1,13.79310345,88.48920863
lcl_3570382-1,4.964539007,88.73239437
lcl_3548084-1,8.510638298,87.23404255
lcl_3550041-1,4.929577465,89.43661972
lcl_3568892-1,14.68531469,86.86131387
lcl_3545539-1,17.00680272,82.63888889
lcl_3563322-1,7.638888889,84.93150685
lcl_3577130-1,5.633802817,86.11111111
lcl_3566796-1,7.746478873,85.51724138
lcl_3547302-1,9.929078014,88.4057971
lcl_3542521-1,9.154929577,85.41666667
lcl_3543819-1,8.510638298,86.11111111
lcl_3571573-1,7.692307692,85.51724138
lcl_3556021-1,5.633802817,84.93150685
lcl_3560253-1,11.97183099,88.48920863
lcl_3548260-1,9.79020979,86.61971831
lcl_3575808-1,7.042253521,88.11188811
lcl_3543931-1,11.88811189,87.05035971
lcl_3557688-1,11.80555556,85.31468531
lcl_357271-1,7.092198582,86.61971831
lcl_3555375-1,11.26760563,86.95652174
lcl_3565570-1,0.709219858,90.07092199
lcl_3546003-1,0.709219858,89.58333333
lcl_3561762-1,10.56338028,84.61538462
lcl_3568079-1,11.11111111,89.7810219
lcl_3562570-1,13.28671329,84.28571429
lcl_3555937-1,3.521126761,90.14084507
lcl_3551373-1,11.88811189,87.05035971
lcl_3575955-1,14.96598639,80.95238095
lcl_3566480-1,18.05555556,84.39716312
lcl_356610-1,11.80555556,86.42857143
lcl_3553346-1,9.154929577,85.81560284
lcl_3542859-1,1.418439716,90.78014184
lcl_3543782-1,6.944444444,86.98630137
lcl_3562369-1,15.17241379,86.86131387
lcl_3559823-1,9.154929577,85.81560284
lcl_3552457-1,3.546099291,87.5
lcl_35607-5,13.79310345,88.32116788
lcl_3567381-1,11.88811189,84.82758621
lcl_3544913-1,11.11111111,89.7810219
lcl_3565921-1,3.521126761,90.64748201
lcl_3572054-1,2.127659574,89.51048951
lcl_3546088-1,14.96598639,83.91608392
lcl_3559736-1,6.338028169,89.28571429
lcl_3569536-1,8.571428571,86.33093525
lcl_3571326-1,12.5,88.32116788
lcl_3574084-1,5.633802817,88.73239437
lcl_3556407-1,11.97183099,85.91549296
lcl_3563759-1,5.633802817,87.5
lcl_3556914-1,4.964539007,87.85714286
lcl_3567163-1,11.80555556,98.55072464
lcl_3566385-1,4.225352113,88.19444444
lcl_3541477-1,14.38356164,89.05109489
lcl_3558184-1,15.49295775,83.45323741
lcl_3553187-1,13.79310345,88.32116788
lcl_3553057-1,11.11111111,89.7810219
lcl_3567289-1,11.11111111,89.7810219
lcl_3548718-1,12.5,87.85714286
lcl_3569821-1,6.382978723,89.28571429
lcl_3563401-1,4.964539007,89.92805755
lcl_3572082-1,13.88888889,84.82758621
lcl_356897-1,14.38356164,89.05109489
lcl_3553758-1,9.655172414,90
lcl_3565585-1,3.521126761,88.11188811
lcl_3553184-1,13.79310345,88.32116788
lcl_3558268-1,7.638888889,87.94326241
lcl_3574040-1,9.154929577,85.81560284
lcl_3558529-1,10.41666667,89.28571429
lcl_3561276-1,9.027777778,86.80555556
lcl_356409-1,18.88111888,81.11888112
lcl_3572044-1,14.96598639,83.91608392
lcl_3574751-1,4.929577465,88.65248227
lcl_3556881-1,10.63829787,86.33093525
lcl_3571923-1,12.5,87.85714286
lcl_3567527-1,11.18881119,87.14285714
lcl_3570913-1,11.80555556,89.7810219
lcl_3556008-1,11.80555556,89.7810219
lcl_3559377-1,6.338028169,90.71428571
lcl_3563334-1,4.929577465,89.43661972
lcl_3547307-1,12.5,88.32116788
lcl_3571813-1,6.382978723,89.36170213
lcl_3557731-1,8.391608392,87.32394366
lcl_3567663-1,9.154929577,85.81560284
lcl_3557637-1,9.85915493,87.41258741
lcl_3547830-1,13.19444444,85.50724638
lcl_3574098-1,9.722222222,86.80555556
lcl_3575228-1,6.338028169,89.28571429
lcl_3559517-1,3.546099291,92.75362319
lcl_3552533-1,11.11111111,89.7810219
lcl_3556061-1,7.042253521,86.20689655
lcl_3543612-1,17.00680272,77.33333333
lcl_3568762-1,6.293706294,90.07092199
lcl_3567442-1,9.655172414,87.41258741
lcl_3564993-1,5.673758865,88.57142857
lcl_3544765-1,11.11111111,89.7810219
lcl_3569719-1,13.01369863,81.08108108
lcl_3549410-1,7.746478873,87.41258741
lcl_355368-1,11.80555556,85.91549296
lcl_3569837-1,2.836879433,88.88888889
lcl_3545086-1,11.80555556,89.05109489
lcl_3566310-1,8.450704225,89.92805755
lcl_3562094-1,2.112676056,89.43661972
lcl_3550148-1,9.219858156,88.57142857
lcl_3556798-1,16.08391608,83.45323741
lcl_3571932-1,9.090909091,89.36170213
lcl_3575550-1,4.225352113,86.80555556
lcl_3551203-1,11.11111111,88.57142857
lcl_3562346-1,8.450704225,85.31468531
lcl_3556919-1,4.964539007,88.88888889
lcl_3563485-1,13.51351351,87.05035971
lcl_356751-1,5.925925926,86.76470588
lcl_3564552-1,13.79310345,87.76978417
lcl_3560203-1,4.255319149,86.61971831
lcl_3575838-1,11.34751773,85.50724638
lcl_354714-1,12.32876712,84.02777778
lcl_3574505-1,4.225352113,88.11188811
lcl_3550356-1,11.11111111,89.7810219
lcl_3560123-1,11.80555556,87.23404255
lcl_3554558-1,10.48951049,80.40540541
lcl_3548374-1,11.11111111,90.51094891
lcl_3577174-1,1.418439716,89.51048951
lcl_3558923-1,11.88811189,83.56164384
lcl_3574114-1,13.79310345,88.32116788
lcl_3554426-1,17.44966443,81.81818182
lcl_3564475-1,3.521126761,90.07092199
lcl_3560437-1,6.993006993,88.11188811
lcl_355331-1,15.06849315,85.10638298
lcl_3589940-1,9.219858156,83.21678322
lcl_3600341-1,18.05555556,83.68794326
lcl_3579598-1,12.05673759,84.89208633
lcl_3590100-1,8.391608392,84.02777778
lcl_3582689-1,8.333333333,88.02816901
lcl_3584117-1,11.11111111,89.7810219
lcl_3592894-1,4.929577465,85.51724138
lcl_3610190-1,13.51351351,85.41666667
lcl_3603802-1,11.11111111,100
lcl_3604146-1,8.450704225,88.4057971
lcl_3608696-1,11.03448276,84.61538462
lcl_3613024-1,6.993006993,89.28571429
lcl_3603401-1,7.092198582,87.94326241
lcl_3608048-1,11.80555556,89.70588235
lcl_3583041-1,8.333333333,88.11188811
lcl_359769-1,11.26760563,84.17266187
lcl_3580302-1,6.382978723,89.36170213
lcl_3588837-1,11.88811189,80.95238095
lcl_3585235-1,11.26760563,83.21678322
lcl_3607631-1,14.48275862,87.59124088
lcl_3611962-1,2.127659574,88.81118881
lcl_3595453-1,1.418439716,91.4893617
lcl_3610769-1,10.41666667,89.28571429
lcl_3611476-1,11.80555556,89.05109489
lcl_3603834-1,13.28671329,84.28571429
lcl_3592307-1,6.382978723,92.02898551
lcl_3586579-1,13.79310345,87.76978417
lcl_3596019-1,9.219858156,86.01398601
lcl_3608587-1,15.49295775,83.45323741
lcl_3593692-1,10.63829787,84.39716312
lcl_3595601-1,7.042253521,86.89655172
lcl_3587098-1,9.154929577,84.13793103
lcl_3583920-1,11.80555556,89.05109489
lcl_3603080-1,11.11111111,90
lcl_3591439-1,19.59459459,76.8707483
lcl_3592301-1,8.965517241,90.64748201
lcl_3591753-1,7.092198582,88.02816901
lcl_3598777-1,5.673758865,88.19444444
lcl_3599591-1,12.92517007,88.57142857
lcl_3591778-1,14.28571429,84.61538462
lcl_3591826-1,11.80555556,89.05109489
lcl_3592149-1,9.154929577,87.94326241
lcl_3598375-1,5.594405594,90.07092199
lcl_3585223-1,19.59459459,75.33333333
lcl_3584628-1,5.673758865,84.02777778
lcl_3579976-1,3.546099291,91.42857143
lcl_3581810-1,11.88811189,85.71428571
lcl_3608114-1,11.26760563,85
lcl_3581614-1,8.391608392,84.02777778
lcl_3587060-1,11.88811189,84.28571429
lcl_3597123-1,9.655172414,90
lcl_3595398-1,6.993006993,83.10810811
lcl_3585114-1,10.56338028,87.41258741
lcl_3608490-1,13.10344828,89.05109489
lcl_3594133-1,11.80555556,89.7810219
lcl_3583900-1,15.06849315,85.10638298
lcl_3597481-1,8.450704225,88.65248227
lcl_3586375-1,7.746478873,88.11188811
lcl_3581971-1,13.01369863,83.8028169
lcl_3596570-1,12.76595745,80.98591549
lcl_3594435-1,4.225352113,88.11188811
lcl_3609303-1,7.638888889,86.80555556
lcl_3590816-1,7.80141844,83.44827586
lcl_3600077-1,0.709219858,86.80555556
lcl_3583705-1,10.34482759,87.41258741
lcl_3582533-1,8.571428571,86.5248227
lcl_3580169-1,11.18881119,87.32394366
lcl_3598850-1,19.04761905,80
lcl_3611818-1,6.293706294,84.45945946
lcl_3606407-1,3.546099291,88.57142857
lcl_3606311-1,4.225352113,89.43661972
lcl_360655-1,9.85915493,87.41258741
lcl_3584762-1,4.964539007,85.91549296
lcl_360998-1,11.72413793,87.14285714
lcl_3609807-1,14.08450704,83.91608392
lcl_3599466-1,9.090909091,87.32394366
lcl_3608029-1,11.11111111,89.7810219
lcl_3581289-1,12.5,83.33333333
lcl_358645-1,8.450704225,87.94326241
lcl_3592369-1,17.44966443,80.1369863
